transcript_name,SpeakerName,Content,Final_Code,human_code
multiparty_0021.xlsx,Speaker 3,Could we compromise at 55-45?,INT_PROC,INT_PROC
multiparty_0021.xlsx,Speaker 1,That seems fair given both contributions.,AGR,AGR
multiparty_0021.xlsx,Speaker 2,I can support 55-45.,AGR,AGR
multiparty_0021.xlsx,Speaker 3,Excellent. What about timeline?,P1,P1
multiparty_0021.xlsx,Speaker 1,We need eight months for phase one.,IP,IP
multiparty_0021.xlsx,Speaker 2,Our market window is narrower than that.,DIS,DIS
multiparty_0021.xlsx,Speaker 3,Could you accelerate to six months?,QB,QB
multiparty_0021.xlsx,Speaker 1,That would require additional resources.,SB,SB
multiparty_0021.xlsx,Speaker 2,How much additional?,QB,QB
multiparty_0021.xlsx,Speaker 1,About $50000 more for extra developers.,IR,IR
multiparty_0021.xlsx,Speaker 3,Would that guarantee six month delivery?,QB,QB
multiparty_0021.xlsx,Speaker 1,Yes with milestone commitments.,AGR,AGR
multiparty_0021.xlsx,Speaker 2,Let's do it. The timing is critical.,AGR,AGR
multiparty_0021.xlsx,Speaker 3,So $400000 for six month phase one?,QO,QO
multiparty_0021.xlsx,Speaker 1,Yes. 55-45 equity split.,AGR,AGR
multiparty_0021.xlsx,Speaker 2,I'll have legal draft the agreement.,AGR,AGR
multiparty_0021.xlsx,Speaker 3,Perfect. Thanks everyone.,OM,OM
multiparty_0021.xlsx,Speaker 1,Thank you both.,OM,OM
multiparty_0021.xlsx,Speaker 2,Great meeting.,OM,OM
multiparty_0022.xlsx,Buyer 1,We appreciate you meeting with all three divisions.,OS,OS
multiparty_0022.xlsx,Seller,Happy to discuss serving all your needs.,OS,OS
multiparty_0022.xlsx,Buyer 2,We're exploring consolidated purchasing.,IR,IR
multiparty_0022.xlsx,Buyer 3,It should give us better leverage.,SB,SB
multiparty_0022.xlsx,Seller,Absolutely. Volume pricing makes sense.,AGR,AGR
multiparty_0022.xlsx,Buyer 1,What kind of discount can you offer?,QB,QB
multiparty_0022.xlsx,Seller,That depends on total volume.,IR,IR
multiparty_0022.xlsx,Buyer 2,My division needs about 5000 units monthly.,IR,IR
multiparty_0022.xlsx,Buyer 3,We need 3000 units.,IR,IR
multiparty_0022.xlsx,Buyer 1,And we need 7000 units.,IR,IR
multiparty_0022.xlsx,Seller,So 15000 units total per month.,IR,IR
multiparty_0022.xlsx,Buyer 1,Correct.,AGR,AGR
multiparty_0022.xlsx,Seller,At that volume I can offer 20 percent off list price.,IP,IP
multiparty_0022.xlsx,Buyer 2,We were hoping for closer to 30 percent.,QO,QO
multiparty_0022.xlsx,Buyer 3,That's what other vendors mentioned.,SB,SB
multiparty_0022.xlsx,Seller,30 percent would require 25000 units monthly.,SB,SB
multiparty_0022.xlsx,Buyer 1,We can't commit to that volume.,DIS,DIS
multiparty_0022.xlsx,Buyer 2,Could we get tiered pricing?,CS,CS
multiparty_0022.xlsx,Seller,What did you have in mind?,QR,QR
multiparty_0022.xlsx,Buyer 2,20 percent at current volume 25 percent if we reach 20000.,IP,IP
multiparty_0022.xlsx,Buyer 3,That gives us room to grow.,AGR,AGR
multiparty_0022.xlsx,Seller,I could do that structure.,AGR,AGR
multiparty_0022.xlsx,Buyer 1,What about delivery terms?,P1,P1
multiparty_0022.xlsx,Seller,Standard is net 30.,IR,IR
multiparty_0022.xlsx,Buyer 3,We typically pay net 60.,IP,IP
multiparty_0022.xlsx,Buyer 2,Net 45 would work for my budget cycle.,IP,IP
multiparty_0022.xlsx,Seller,Different terms for each division gets complicated.,DIS,DIS
multiparty_0022.xlsx,Buyer 1,What if we all standardized on net 45?,INT_PROC,INT_PROC
multiparty_0022.xlsx,Buyer 2,I can work with that.,AGR,AGR
multiparty_0022.xlsx,Buyer 3,Me too.,AGR,AGR
multiparty_0022.xlsx,Seller,Net 45 works if orders are consistent.,AGR,AGR
multiparty_0022.xlsx,Buyer 1,We can commit to monthly orders.,AGR,AGR
multiparty_0022.xlsx,Seller,Perfect. Any quality requirements?,QM,QM
multiparty_0022.xlsx,Buyer 2,We need ISO certification.,IP,IP
multiparty_0022.xlsx,Buyer 3,Same for us.,AGR,AGR
multiparty_0022.xlsx,Buyer 1,And we need detailed QA reports.,IP,IP
multiparty_0022.xlsx,Seller,We're ISO certified and provide full documentation.,IR,IR
multiparty_0022.xlsx,Buyer 1,Excellent.,AGR,AGR
multiparty_0022.xlsx,Buyer 2,What about returns?,P1,P1
multiparty_0022.xlsx,Seller,We accept returns within 30 days.,IR,IR
multiparty_0022.xlsx,Buyer 3,Only for defects or any reason?,QB,QB
multiparty_0022.xlsx,Seller,Defects are fully covered. Other returns incur restocking fees.,IR,IR
multiparty_0022.xlsx,Buyer 1,What's the restocking fee?,QB,QB
multiparty_0022.xlsx,Seller,15 percent.,IR,IR
multiparty_0022.xlsx,Buyer 2,That seems high.,DIS,DIS
multiparty_0022.xlsx,Buyer 3,Could you waive it for consolidated account?,QB,QB
multiparty_0022.xlsx,Seller,I could reduce to 10 percent.,QO,QO
multiparty_0022.xlsx,Buyer 1,That's acceptable.,AGR,AGR
multiparty_0022.xlsx,Buyer 2,Agreed.,AGR,AGR
multiparty_0022.xlsx,Buyer 3,Sounds good.,AGR,AGR
multiparty_0022.xlsx,Seller,Shall I prepare contracts for each division?,QM,QM
multiparty_0022.xlsx,Buyer 1,Yes please.,AGR,AGR
multiparty_0022.xlsx,Buyer 2,Thank you.,OM,OM
multiparty_0022.xlsx,Buyer 3,Thanks for your flexibility.,OM,OM
multiparty_0022.xlsx,Seller,My pleasure working with you all.,OM,OM
multiparty_0023.xlsx,Speaker 1,Let's discuss the merger terms.,OS,OS
multiparty_0023.xlsx,Speaker 2,We've reviewed your proposal.,OS,OS
multiparty_0023.xlsx,Speaker 3,We have some concerns about valuation.,IR,IR
multiparty_0023.xlsx,Speaker 4,The offer seems below market.,DIS,DIS
multiparty_0023.xlsx,Speaker 1,Our valuation is based on current revenue.,SB,SB
multiparty_0023.xlsx,Speaker 2,We're growing 40 percent year over year.,SB,SB
multiparty_0023.xlsx,Speaker 3,Future growth should factor into valuation.,SB,SB
multiparty_0023.xlsx,Speaker 1,We consider growth but need to be conservative.,AGR,AGR
multiparty_0023.xlsx,Speaker 4,What multiple are you using?,QB,QB
multiparty_0023.xlsx,Speaker 1,4x EBITDA.,IR,IR
multiparty_0023.xlsx,Speaker 2,Industry standard is 6x for growth companies.,SB,SB
multiparty_0023.xlsx,Speaker 3,We were expecting at least 5x.,IP,IP
multiparty_0023.xlsx,Speaker 1,5x would significantly increase the offer.,DIS,DIS
multiparty_0023.xlsx,Speaker 4,But it reflects our true value.,SB,SB
multiparty_0023.xlsx,Speaker 2,We have comparable sales data.,SB,SB
multiparty_0023.xlsx,Speaker 1,Can you share those comps?,QR,QR
multiparty_0023.xlsx,Speaker 3,Yes I'll send them over.,AGR,AGR
multiparty_0023.xlsx,Speaker 1,Let me review and we can reconvene.,PM,PM
multiparty_0023.xlsx,Speaker 2,When can we meet again?,QP,QP
multiparty_0023.xlsx,Speaker 1,How about next week?,QO,QO
multiparty_0023.xlsx,Speaker 3,That works for us.,AGR,AGR
multiparty_0023.xlsx,Speaker 4,We should also discuss management structure.,P1,P1
multiparty_0023.xlsx,Speaker 1,Agreed. That's important.,AGR,AGR
multiparty_0023.xlsx,Speaker 2,Our team wants to remain involved.,IP,IP
multiparty_0023.xlsx,Speaker 1,We value your expertise.,AGR,AGR
multiparty_0023.xlsx,Speaker 3,What roles did you envision for current leadership?,QP,QP
multiparty_0023.xlsx,Speaker 1,We'd want you to lead the combined division.,IP,IP
multiparty_0023.xlsx,Speaker 2,That's encouraging.,AGR,AGR
multiparty_0023.xlsx,Speaker 4,What about board seats?,P1,P1
multiparty_0023.xlsx,Speaker 1,We can offer two board seats.,IP,IP
multiparty_0023.xlsx,Speaker 3,We currently have four board members.,IR,IR
multiparty_0023.xlsx,Speaker 2,Two seats seems low.,DIS,DIS
multiparty_0023.xlsx,Speaker 1,Our board is seven people total.,IR,IR
multiparty_0023.xlsx,Speaker 4,Could you expand to nine?,CS,CS
multiparty_0023.xlsx,Speaker 1,That's worth considering.,AGR,AGR
multiparty_0023.xlsx,Speaker 2,It would give us meaningful representation.,SB,SB
multiparty_0023.xlsx,Speaker 3,And preserve governance balance.,SB,SB
multiparty_0023.xlsx,Speaker 1,Let me discuss with our board.,MISC,MISC
multiparty_0023.xlsx,Speaker 4,Understandable.,AGR,AGR
multiparty_0023.xlsx,Speaker 2,Should we also talk about earn-outs?,P1,P1
multiparty_0023.xlsx,Speaker 1,We're open to performance-based payments.,AGR,AGR
multiparty_0023.xlsx,Speaker 3,What metrics would trigger earn-outs?,QP,QP
multiparty_0023.xlsx,Speaker 1,Revenue targets and customer retention.,IR,IR
multiparty_0023.xlsx,Speaker 4,Over what timeframe?,QB,QB
multiparty_0023.xlsx,Speaker 1,Three years typically.,IR,IR
multiparty_0023.xlsx,Speaker 2,We can work with that structure.,AGR,AGR
multiparty_0023.xlsx,Speaker 3,Let's document all these discussion points.,AGR,AGR
multiparty_0023.xlsx,Speaker 1,I'll have our team prepare a summary.,AGR,AGR
multiparty_0023.xlsx,Speaker 4,Great. Thanks for the productive discussion.,OM,OM
multiparty_0023.xlsx,Speaker 2,Looking forward to next steps.,OM,OM
multiparty_0023.xlsx,Speaker 1,Talk soon.,OM,OM
multiparty_0023.xlsx,Speaker 3,Thank you all.,OM,OM
multiparty_0024.xlsx,Speaker 1,Welcome. Let's discuss the joint venture structure.,OS,OS
multiparty_0024.xlsx,Speaker 2,We're excited about this opportunity.,OS,OS
multiparty_0024.xlsx,Speaker 3,As are we.,AGR,AGR
multiparty_0024.xlsx,Speaker 1,First let's cover capital contributions.,P1,P1
multiparty_0024.xlsx,Speaker 2,We're prepared to invest $2 million.,IP,IP
multiparty_0024.xlsx,Speaker 3,We can match that.,AGR,AGR
multiparty_0024.xlsx,Speaker 1,So $4 million total initial capital.,IR,IR
multiparty_0024.xlsx,Speaker 2,Correct.,AGR,AGR
multiparty_0024.xlsx,Speaker 3,What about profit distribution?,P1,P1
multiparty_0024.xlsx,Speaker 1,We propose equal 50-50 split.,IP,IP
multiparty_0024.xlsx,Speaker 2,That seems fair given equal investment.,AGR,AGR
multiparty_0024.xlsx,Speaker 3,Agreed.,AGR,AGR
multiparty_0024.xlsx,Speaker 1,Now for management structure.,P1,P1
multiparty_0024.xlsx,Speaker 2,We'd like to nominate the CEO.,IP,IP
multiparty_0024.xlsx,Speaker 3,We were thinking of co-CEOs.,CS,CS
multiparty_0024.xlsx,Speaker 1,That can create conflicts.,DIS,DIS
multiparty_0024.xlsx,Speaker 2,Single CEO is clearer.,AGR,AGR
multiparty_0024.xlsx,Speaker 3,Could we rotate annually?,CS,CS
multiparty_0024.xlsx,Speaker 2,That's unusual.,DIS,DIS
multiparty_0024.xlsx,Speaker 1,What if one company provides CEO and other provides COO?,INT_PROC,INT_PROC
multiparty_0024.xlsx,Speaker 3,That could work.,AGR,AGR
multiparty_0024.xlsx,Speaker 2,Who gets which role?,QP,QP
multiparty_0024.xlsx,Speaker 1,You have more operational experience.,SB,SB
multiparty_0024.xlsx,Speaker 3,We could take COO role.,AGR,AGR
multiparty_0024.xlsx,Speaker 2,We'll provide the CEO then.,AGR,AGR
multiparty_0024.xlsx,Speaker 1,Good. What about board composition?,P1,P1
multiparty_0024.xlsx,Speaker 2,Three members each seems balanced.,IP,IP
multiparty_0024.xlsx,Speaker 3,Plus an independent chair?,CS,CS
multiparty_0024.xlsx,Speaker 1,That's wise for governance.,AGR,AGR
multiparty_0024.xlsx,Speaker 2,Agreed.,AGR,AGR
multiparty_0024.xlsx,Speaker 3,How do we select the independent chair?,QP,QP
multiparty_0024.xlsx,Speaker 1,Mutual agreement required.,IP,IP
multiparty_0024.xlsx,Speaker 2,Makes sense.,AGR,AGR
multiparty_0024.xlsx,Speaker 3,What about major decisions?,P1,P1
multiparty_0024.xlsx,Speaker 1,What threshold should require both parties' approval?,QR,QR
multiparty_0024.xlsx,Speaker 2,Anything over $500000.,IP,IP
multiparty_0024.xlsx,Speaker 3,Or strategic changes.,SB,SB
multiparty_0024.xlsx,Speaker 1,We should define strategic carefully.,SB,SB
multiparty_0024.xlsx,Speaker 2,Like new markets or product lines.,IR,IR
multiparty_0024.xlsx,Speaker 3,And acquisitions.,SB,SB
multiparty_0024.xlsx,Speaker 1,All good points.,AGR,AGR
multiparty_0024.xlsx,Speaker 2,Should we address exit provisions?,P1,P1
multiparty_0024.xlsx,Speaker 3,Important to plan for that.,AGR,AGR
multiparty_0024.xlsx,Speaker 1,What if one party wants to exit?,QR,QR
multiparty_0024.xlsx,Speaker 2,Right of first refusal to other party.,IP,IP
multiparty_0024.xlsx,Speaker 3,At fair market value.,SB,SB
multiparty_0024.xlsx,Speaker 1,How do we determine fair market value?,QR,QR
multiparty_0024.xlsx,Speaker 2,Independent valuation.,IP,IP
multiparty_0024.xlsx,Speaker 3,By mutually agreed appraiser.,SB,SB
multiparty_0024.xlsx,Speaker 1,That works.,AGR,AGR
multiparty_0024.xlsx,Speaker 2,What if we can't agree on appraiser?,QB,QB
multiparty_0024.xlsx,Speaker 3,Each party selects one and they select a third.,CS,CS
multiparty_0024.xlsx,Speaker 1,Standard arbitration approach.,AGR,AGR
multiparty_0024.xlsx,Speaker 2,Good solution.,AGR,AGR
multiparty_0024.xlsx,Speaker 3,Anything else to cover today?,QM,QM
multiparty_0024.xlsx,Speaker 1,I think we've hit the major points.,IR,IR
multiparty_0024.xlsx,Speaker 2,Let's have legal draft the agreement.,AGR,AGR
multiparty_0024.xlsx,Speaker 3,Sounds good.,AGR,AGR
multiparty_0024.xlsx,Speaker 1,Thanks everyone.,OM,OM
multiparty_0024.xlsx,Speaker 2,Thank you.,OM,OM
multiparty_0024.xlsx,Speaker 3,Talk soon.,OM,OM
multiparty_0025.xlsx,Speaker 1,Thanks everyone for joining this negotiation meeting.,OS,OS
multiparty_0025.xlsx,Speaker 2,Happy to be here.,OS,OS
multiparty_0025.xlsx,Speaker 3,Let's get started.,OS,OS
multiparty_0025.xlsx,Speaker 1,We're here to discuss the partnership terms.,P1,P1
multiparty_0025.xlsx,Speaker 2,What are the key issues we need to resolve?,QR,QR
multiparty_0025.xlsx,Speaker 1,Primarily pricing equity split and timeline.,IR,IR
multiparty_0025.xlsx,Speaker 3,I think pricing should be our first priority.,IP,IP
multiparty_0025.xlsx,Speaker 2,I agree. Let's start there.,AGR,AGR
multiparty_0025.xlsx,Speaker 1,Our initial proposal is $500000.,IP,IP
multiparty_0025.xlsx,Speaker 2,That's higher than we anticipated.,DIS,DIS
multiparty_0025.xlsx,Speaker 3,What's included in that figure?,QR,QR
multiparty_0025.xlsx,Speaker 1,Development costs infrastructure and first year support.,IR,IR
multiparty_0025.xlsx,Speaker 2,Can you break down those costs?,QB,QB
multiparty_0025.xlsx,Speaker 1,Development is $300000 infrastructure $150000 and support $50000.,IR,IR
multiparty_0025.xlsx,Speaker 3,The infrastructure cost seems high.,DIS,DIS
multiparty_0025.xlsx,Speaker 1,It includes redundancy and scaling capability.,SB,SB
multiparty_0025.xlsx,Speaker 2,Do we need that level of infrastructure initially?,QB,QB
multiparty_0025.xlsx,Speaker 3,We could start with basic infrastructure.,CS,CS
multiparty_0025.xlsx,Speaker 1,That would reduce costs but limit growth capacity.,SB,SB
multiparty_0025.xlsx,Speaker 2,What would basic infrastructure cost?,QB,QB
multiparty_0025.xlsx,Speaker 1,We could reduce to $100000 for basic setup.,IP,IP
multiparty_0025.xlsx,Speaker 3,That brings total to $450000.,IR,IR
multiparty_0025.xlsx,Speaker 2,Still above our target of $400000.,DIS,DIS
multiparty_0025.xlsx,Speaker 1,Where else could we reduce scope?,QR,QR
multiparty_0025.xlsx,Speaker 3,What if we phased the development?,CS,CS
multiparty_0025.xlsx,Speaker 2,That's a good idea.,AGR,AGR
multiparty_0025.xlsx,Speaker 1,How would you want to phase it?,QP,QP
multiparty_0025.xlsx,Speaker 3,Core features first then enhancements in phase two.,IR,IR
multiparty_0025.xlsx,Speaker 2,That could reduce initial costs significantly.,AGR,AGR
multiparty_0025.xlsx,Speaker 1,Phase one alone would be $350000.,IP,IP
multiparty_0025.xlsx,Speaker 3,That's more reasonable.,AGR,AGR
multiparty_0025.xlsx,Speaker 2,When would phase two begin?,QP,QP
multiparty_0025.xlsx,Speaker 1,Six months after phase one completion.,IR,IR
multiparty_0025.xlsx,Speaker 3,What would phase two cost?,QB,QB
multiparty_0025.xlsx,Speaker 1,Approximately $150000.,IR,IR
multiparty_0025.xlsx,Speaker 2,So $500000 total just spread over time?,QB,QB
multiparty_0025.xlsx,Speaker 1,Correct but with less upfront investment.,AGR,AGR
multiparty_0025.xlsx,Speaker 3,That works better for our cash flow.,AGR,AGR
multiparty_0025.xlsx,Speaker 2,I'm comfortable with this approach.,AGR,AGR
multiparty_0025.xlsx,Speaker 1,Great. Should we discuss the equity split?,P1,P1
multiparty_0025.xlsx,Speaker 3,Yes let's address that next.,AGR,AGR
multiparty_0025.xlsx,Speaker 2,What split were you thinking?,QP,QP
multiparty_0025.xlsx,Speaker 1,We propose 60-40 given our development investment.,IP,IP
multiparty_0025.xlsx,Speaker 3,We were expecting more like 50-50.,QO,QO
multiparty_0025.xlsx,Speaker 2,We're bringing significant market access.,SB,SB
multiparty_0025.xlsx,Speaker 1,That's valuable. Let me think about it.,AGR,AGR
multiparty_0025.xlsx,Speaker 3,Our distribution network reaches 10000 customers.,SB,SB
multiparty_0025.xlsx,Speaker 2,And we have existing relationships with key accounts.,SB,SB
multiparty_0025.xlsx,Speaker 1,Those are important considerations.,AGR,AGR
multiparty_0025.xlsx,Speaker 3,Could we compromise at 55-45?,INT_PROC,INT_PROC
multiparty_0025.xlsx,Speaker 1,That seems fair given both contributions.,AGR,AGR
multiparty_0025.xlsx,Speaker 2,I can support 55-45.,AGR,AGR
multiparty_0025.xlsx,Speaker 3,Excellent. What about timeline?,P1,P1
multiparty_0025.xlsx,Speaker 1,We need eight months for phase one.,IP,IP
multiparty_0025.xlsx,Speaker 2,Our market window is narrower than that.,DIS,DIS
multiparty_0025.xlsx,Speaker 3,Could you accelerate to six months?,QB,QB
multiparty_0025.xlsx,Speaker 1,That would require additional resources.,SB,SB
multiparty_0025.xlsx,Speaker 2,How much additional?,QB,QB
multiparty_0025.xlsx,Speaker 1,About $50000 more for extra developers.,IR,IR
multiparty_0025.xlsx,Speaker 3,Would that guarantee six month delivery?,QB,QB
multiparty_0025.xlsx,Speaker 1,Yes with milestone commitments.,AGR,AGR
multiparty_0025.xlsx,Speaker 2,Let's do it. The timing is critical.,AGR,AGR
multiparty_0025.xlsx,Speaker 3,So $400000 for six month phase one?,QO,QO
multiparty_0025.xlsx,Speaker 1,Yes. 55-45 equity split.,AGR,AGR
multiparty_0025.xlsx,Speaker 2,I'll have legal draft the agreement.,AGR,AGR
multiparty_0025.xlsx,Speaker 3,Perfect. Thanks everyone.,OM,OM
multiparty_0025.xlsx,Speaker 1,Thank you both.,OM,OM
multiparty_0025.xlsx,Speaker 2,Great meeting.,OM,OM
multiparty_0026.xlsx,Buyer 1,We appreciate you meeting with all three divisions.,OS,OS
multiparty_0026.xlsx,Seller,Happy to discuss serving all your needs.,OS,OS
multiparty_0026.xlsx,Buyer 2,We're exploring consolidated purchasing.,IR,IR
multiparty_0026.xlsx,Buyer 3,It should give us better leverage.,SB,SB
multiparty_0026.xlsx,Seller,Absolutely. Volume pricing makes sense.,AGR,AGR
multiparty_0026.xlsx,Buyer 1,What kind of discount can you offer?,QB,QB
multiparty_0026.xlsx,Seller,That depends on total volume.,IR,IR
multiparty_0026.xlsx,Buyer 2,My division needs about 5000 units monthly.,IR,IR
multiparty_0026.xlsx,Buyer 3,We need 3000 units.,IR,IR
multiparty_0026.xlsx,Buyer 1,And we need 7000 units.,IR,IR
multiparty_0026.xlsx,Seller,So 15000 units total per month.,IR,IR
multiparty_0026.xlsx,Buyer 1,Correct.,AGR,AGR
multiparty_0026.xlsx,Seller,At that volume I can offer 20 percent off list price.,IP,IP
multiparty_0026.xlsx,Buyer 2,We were hoping for closer to 30 percent.,QO,QO
multiparty_0026.xlsx,Buyer 3,That's what other vendors mentioned.,SB,SB
multiparty_0026.xlsx,Seller,30 percent would require 25000 units monthly.,SB,SB
multiparty_0026.xlsx,Buyer 1,We can't commit to that volume.,DIS,DIS
multiparty_0026.xlsx,Buyer 2,Could we get tiered pricing?,CS,CS
multiparty_0026.xlsx,Seller,What did you have in mind?,QR,QR
multiparty_0026.xlsx,Buyer 2,20 percent at current volume 25 percent if we reach 20000.,IP,IP
multiparty_0026.xlsx,Buyer 3,That gives us room to grow.,AGR,AGR
multiparty_0026.xlsx,Seller,I could do that structure.,AGR,AGR
multiparty_0026.xlsx,Buyer 1,What about delivery terms?,P1,P1
multiparty_0026.xlsx,Seller,Standard is net 30.,IR,IR
multiparty_0026.xlsx,Buyer 3,We typically pay net 60.,IP,IP
multiparty_0026.xlsx,Buyer 2,Net 45 would work for my budget cycle.,IP,IP
multiparty_0026.xlsx,Seller,Different terms for each division gets complicated.,DIS,DIS
multiparty_0026.xlsx,Buyer 1,What if we all standardized on net 45?,INT_PROC,INT_PROC
multiparty_0026.xlsx,Buyer 2,I can work with that.,AGR,AGR
multiparty_0026.xlsx,Buyer 3,Me too.,AGR,AGR
multiparty_0026.xlsx,Seller,Net 45 works if orders are consistent.,AGR,AGR
multiparty_0026.xlsx,Buyer 1,We can commit to monthly orders.,AGR,AGR
multiparty_0026.xlsx,Seller,Perfect. Any quality requirements?,QM,QM
multiparty_0026.xlsx,Buyer 2,We need ISO certification.,IP,IP
multiparty_0026.xlsx,Buyer 3,Same for us.,AGR,AGR
multiparty_0026.xlsx,Buyer 1,And we need detailed QA reports.,IP,IP
multiparty_0026.xlsx,Seller,We're ISO certified and provide full documentation.,IR,IR
multiparty_0026.xlsx,Buyer 1,Excellent.,AGR,AGR
multiparty_0026.xlsx,Buyer 2,What about returns?,P1,P1
multiparty_0026.xlsx,Seller,We accept returns within 30 days.,IR,IR
multiparty_0026.xlsx,Buyer 3,Only for defects or any reason?,QB,QB
multiparty_0026.xlsx,Seller,Defects are fully covered. Other returns incur restocking fees.,IR,IR
multiparty_0026.xlsx,Buyer 1,What's the restocking fee?,QB,QB
multiparty_0026.xlsx,Seller,15 percent.,IR,IR
multiparty_0026.xlsx,Buyer 2,That seems high.,DIS,DIS
multiparty_0026.xlsx,Buyer 3,Could you waive it for consolidated account?,QB,QB
multiparty_0026.xlsx,Seller,I could reduce to 10 percent.,QO,QO
multiparty_0026.xlsx,Buyer 1,That's acceptable.,AGR,AGR
multiparty_0026.xlsx,Buyer 2,Agreed.,AGR,AGR
multiparty_0026.xlsx,Buyer 3,Sounds good.,AGR,AGR
multiparty_0026.xlsx,Seller,Shall I prepare contracts for each division?,QM,QM
multiparty_0026.xlsx,Buyer 1,Yes please.,AGR,AGR
multiparty_0026.xlsx,Buyer 2,Thank you.,OM,OM
multiparty_0026.xlsx,Buyer 3,Thanks for your flexibility.,OM,OM
multiparty_0026.xlsx,Seller,My pleasure working with you all.,OM,OM
multiparty_0027.xlsx,Speaker 1,Let's discuss the merger terms.,OS,OS
multiparty_0027.xlsx,Speaker 2,We've reviewed your proposal.,OS,OS
multiparty_0027.xlsx,Speaker 3,We have some concerns about valuation.,IR,IR
multiparty_0027.xlsx,Speaker 4,The offer seems below market.,DIS,DIS
multiparty_0027.xlsx,Speaker 1,Our valuation is based on current revenue.,SB,SB
multiparty_0027.xlsx,Speaker 2,We're growing 40 percent year over year.,SB,SB
multiparty_0027.xlsx,Speaker 3,Future growth should factor into valuation.,SB,SB
multiparty_0027.xlsx,Speaker 1,We consider growth but need to be conservative.,AGR,AGR
multiparty_0027.xlsx,Speaker 4,What multiple are you using?,QB,QB
multiparty_0027.xlsx,Speaker 1,4x EBITDA.,IR,IR
multiparty_0027.xlsx,Speaker 2,Industry standard is 6x for growth companies.,SB,SB
multiparty_0027.xlsx,Speaker 3,We were expecting at least 5x.,IP,IP
multiparty_0027.xlsx,Speaker 1,5x would significantly increase the offer.,DIS,DIS
multiparty_0027.xlsx,Speaker 4,But it reflects our true value.,SB,SB
multiparty_0027.xlsx,Speaker 2,We have comparable sales data.,SB,SB
multiparty_0027.xlsx,Speaker 1,Can you share those comps?,QR,QR
multiparty_0027.xlsx,Speaker 3,Yes I'll send them over.,AGR,AGR
multiparty_0027.xlsx,Speaker 1,Let me review and we can reconvene.,PM,PM
multiparty_0027.xlsx,Speaker 2,When can we meet again?,QP,QP
multiparty_0027.xlsx,Speaker 1,How about next week?,QO,QO
multiparty_0027.xlsx,Speaker 3,That works for us.,AGR,AGR
multiparty_0027.xlsx,Speaker 4,We should also discuss management structure.,P1,P1
multiparty_0027.xlsx,Speaker 1,Agreed. That's important.,AGR,AGR
multiparty_0027.xlsx,Speaker 2,Our team wants to remain involved.,IP,IP
multiparty_0027.xlsx,Speaker 1,We value your expertise.,AGR,AGR
multiparty_0027.xlsx,Speaker 3,What roles did you envision for current leadership?,QP,QP
multiparty_0027.xlsx,Speaker 1,We'd want you to lead the combined division.,IP,IP
multiparty_0027.xlsx,Speaker 2,That's encouraging.,AGR,AGR
multiparty_0027.xlsx,Speaker 4,What about board seats?,P1,P1
multiparty_0027.xlsx,Speaker 1,We can offer two board seats.,IP,IP
multiparty_0027.xlsx,Speaker 3,We currently have four board members.,IR,IR
multiparty_0027.xlsx,Speaker 2,Two seats seems low.,DIS,DIS
multiparty_0027.xlsx,Speaker 1,Our board is seven people total.,IR,IR
multiparty_0027.xlsx,Speaker 4,Could you expand to nine?,CS,CS
multiparty_0027.xlsx,Speaker 1,That's worth considering.,AGR,AGR
multiparty_0027.xlsx,Speaker 2,It would give us meaningful representation.,SB,SB
multiparty_0027.xlsx,Speaker 3,And preserve governance balance.,SB,SB
multiparty_0027.xlsx,Speaker 1,Let me discuss with our board.,MISC,MISC
multiparty_0027.xlsx,Speaker 4,Understandable.,AGR,AGR
multiparty_0027.xlsx,Speaker 2,Should we also talk about earn-outs?,P1,P1
multiparty_0027.xlsx,Speaker 1,We're open to performance-based payments.,AGR,AGR
multiparty_0027.xlsx,Speaker 3,What metrics would trigger earn-outs?,QP,QP
multiparty_0027.xlsx,Speaker 1,Revenue targets and customer retention.,IR,IR
multiparty_0027.xlsx,Speaker 4,Over what timeframe?,QB,QB
multiparty_0027.xlsx,Speaker 1,Three years typically.,IR,IR
multiparty_0027.xlsx,Speaker 2,We can work with that structure.,AGR,AGR
multiparty_0027.xlsx,Speaker 3,Let's document all these discussion points.,AGR,AGR
multiparty_0027.xlsx,Speaker 1,I'll have our team prepare a summary.,AGR,AGR
multiparty_0027.xlsx,Speaker 4,Great. Thanks for the productive discussion.,OM,OM
multiparty_0027.xlsx,Speaker 2,Looking forward to next steps.,OM,OM
multiparty_0027.xlsx,Speaker 1,Talk soon.,OM,OM
multiparty_0027.xlsx,Speaker 3,Thank you all.,OM,OM
multiparty_0028.xlsx,Speaker 1,Welcome. Let's discuss the joint venture structure.,OS,OS
multiparty_0028.xlsx,Speaker 2,We're excited about this opportunity.,OS,OS
multiparty_0028.xlsx,Speaker 3,As are we.,AGR,AGR
multiparty_0028.xlsx,Speaker 1,First let's cover capital contributions.,P1,P1
multiparty_0028.xlsx,Speaker 2,We're prepared to invest $2 million.,IP,IP
multiparty_0028.xlsx,Speaker 3,We can match that.,AGR,AGR
multiparty_0028.xlsx,Speaker 1,So $4 million total initial capital.,IR,IR
multiparty_0028.xlsx,Speaker 2,Correct.,AGR,AGR
multiparty_0028.xlsx,Speaker 3,What about profit distribution?,P1,P1
multiparty_0028.xlsx,Speaker 1,We propose equal 50-50 split.,IP,IP
